Logical_Model_ID,Num_Logical_Model_ID,Logical_Model_Name,Logical_Object_ID,Num_Logical_Object_ID,Logical_Object_Name,Relational_Model_ID,Num_Relational_Model_ID,Relational_Model_Name,Relational_Object_ID,Num_Relational_Object_ID,Relational_Object_Name,Entity_Name,Table_Name,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C17704E2-B7E4-5202-66EE-3EE83B4520D5,2731,Initial impairment status,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,BDE0AD15-D779-13FA-8555-67E62016A915,0,Initial_impairment_status,Off-balance sheet item given instrument,Instrument_role,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C17E0E0B-6683-1016-98BC-82A7E7538647,4405,Short balance sheet recognised security position Security accounting standard,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,28498216-65CF-2492-B124-6BE89C392E4C,0,Accounting_standard,Short balance sheet recognised security position national general accepted accounting principles (nGAAP) fiduciary item,Short_balance_sheet_recognised_security_position_national_general_accepted_accounting_principles_(nGAAP)_fiduciary_item,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C1863B8A-B312-9FDD-3B72-C3F02F27865B,3618,Other commitment accounting standard,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,5163BD20-DF7F-1335-2FBC-D354FA9368CE,0,Accounting_standard,Other commitment Creditor assignment,Instrument_Entity_role_assignment,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C196C5EF-1B22-620F-78FF-48041386A041,4724,Financial liability in the form of a debt security issued PK,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,9C41ADC0-D76A-AD4A-7361-279DAFF540A9,0,Debt_security_issued_(by_the_reporting_agent)_PK,Debt security issued (by the reporting agent),Debt_security_issued_(by_the_reporting_agent),
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C1A38954-0AF5-9BBD-3F88-A8B2A544A8FC,2689,Held for sale indicator,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,AA521235-F8E2-FFBC-D12A-DB1ED4AA3164,0,Held_for_sale_indicator,Other provision,Non-financial_liability,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C1AE638A-E1E1-B5DE-ED9B-BAB4E43699EB,1979,Credit facility accounting standard,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,ABE5AF05-6AF3-3B41-4A60-893FC12F9160,0,Accounting_standard,Credit facility Debtor assignment,Credit_facility_Entity_role_assignment,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C1D698B3-FCA9-B038-608E-AB70C33E575D,4824,Long balance sheet recognised security position PK,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,F96137F3-4C88-2ACE-9F3D-482D25ACFDA5,0,Long_balance_sheet_recognised_security_position_prudential_portfolio_Accounting_classification_assignment_PK,Long balance sheet recognised security position prudential portfolio Accounting classification assignment,Long_balance_sheet_recognised_security_position_prudential_portfolio_Accounting_classification_assignment,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C1E25175-D9EE-F2AD-EF91-447DD6CFD780,4294,Security position Security identifier,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,2860131A-7194-9221-2AFE-7CF48758BB84,0,Security_identifier,Long/Short balance sheet recognised security position as a hedge,Long/Short_balance_sheet_recognised_security_position_as_a_hedge,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C1E9DA90-F219-4D69-7902-32548A1139D4,4387,Servicer reporting agent identifier,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,3E107480-0FEF-4CA8-C401-EDC8D494ED4A,0,Reporting_agent_identifier,Instrument Servicer assignment,Instrument_Entity_role_assignment,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C1EDCC1A-EF04-44A8-B3F7-7261A344ED6B,2399,Exchange tradable derivative position as a hedge Seller role type,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,B28629B9-4100-48F1-670F-0878FEA0050C,0,Seller_role_type,Security position hedged by Exchange tradable derivative position,Security_position_hedged_by_Exchange_tradable_derivative_position,
